crop_filename,source_image,x1,y1,x2,y2,confidence,bg_level,category,Notes
crop_0022_trinity-2_20240809T233952_NewBrighton_DSC01690_conf0.77.jpg,trinity-2_20240809T233952_NewBrighton_DSC01690.JPG,6261,2452,6330,2533,0.766,10bg,W,
crop_0023_trinity-2_20230901T183423_DSC04444_conf0.72.jpg,trinity-2_20230901T183423_DSC04444.JPG,7502,4830,7525,4854,0.720,10bg,W,
crop_0024_trinity-2_20230901T183423_DSC04553_conf0.54.jpg,trinity-2_20230901T183423_DSC04553.JPG,7376,2228,7399,2333,0.539,10bg,F,
crop_0025_trinity-2_20241021T184730_MossLanding_DSC01746_conf0.72.jpg,trinity-2_20241021T184730_MossLanding_DSC01746.JPG,5721,3286,5751,3324,0.716,10bg,E,
crop_0026_trinity-2_20250319T165348_Davenport_DSC01836_conf0.76.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,1731,5079,1853,5229,0.761,10bg,F,
crop_0027_trinity-2_20231006T165315_DSC04461_conf0.88.jpg,trinity-2_20231006T165315_DSC04461.JPG,2211,3960,2275,4011,0.883,10bg,Kf,
crop_0028_trinity-2_20231006T165315_DSC04540_conf0.80.jpg,trinity-2_20231006T165315_DSC04540.JPG,2768,4511,2791,4548,0.805,10bg,B,
crop_0029_trinity-2_20230901T183423_DSC04364_conf0.71.jpg,trinity-2_20230901T183423_DSC04364.JPG,4295,1933,4335,1952,0.708,10bg,B,
crop_0030_trinity-2_20230901T183423_DSC04553_conf0.77.jpg,trinity-2_20230901T183423_DSC04553.JPG,6922,3656,6993,3679,0.771,10bg,B,
crop_0031_trinity-2_20241021T184730_MossLanding_DSC01928_conf0.78.jpg,trinity-2_20241021T184730_MossLanding_DSC01928.JPG,3358,4665,3459,4707,0.784,10bg,B,
crop_0032_trinity-2_20240820T160209_Seymour_DSC01648_conf0.80.jpg,trinity-2_20240820T160209_Seymour_DSC01648.JPG,3133,4152,3173,4218,0.798,10bg,B,
crop_0033_trinity-2_20241021T184730_MossLanding_DSC01746_conf0.65.jpg,trinity-2_20241021T184730_MossLanding_DSC01746.JPG,6498,2561,6682,2622,0.655,10bg,B,
crop_0034_trinity-2_20240809T233952_NewBrighton_DSC01358_conf0.71.jpg,trinity-2_20240809T233952_NewBrighton_DSC01358.JPG,2200,4871,2326,4946,0.711,10bg,W,
crop_0035_trinity-2_20241021T184730_MossLanding_DSC01928_conf0.68.jpg,trinity-2_20241021T184730_MossLanding_DSC01928.JPG,3460,4731,3497,4823,0.680,10bg,B,
crop_0036_trinity-2_20240820T160209_Seymour_DSC01345_conf0.77.jpg,trinity-2_20240820T160209_Seymour_DSC01345.JPG,3008,1715,3039,1747,0.770,10bg,Kf,
crop_0037_trinity-2_20240621T153337_Seymour_DSC01245_conf0.77.jpg,trinity-2_20240621T153337_Seymour_DSC01245.JPG,2495,418,2614,524,0.768,10bg,H,Kayak
crop_0038_trinity-2_20240820T160209_Seymour_DSC01345_conf0.88.jpg,trinity-2_20240820T160209_Seymour_DSC01345.JPG,3914,2833,3958,2875,0.876,10bg,Od,
crop_0039_trinity-2_20240605T163415_Seacliff_DSC01365_conf0.66.jpg,trinity-2_20240605T163415_Seacliff_DSC01365.JPG,2118,1518,2212,1657,0.656,10bg,Kf,
crop_0040_trinity-2_20240424T174720_DSC09740_conf0.58.jpg,trinity-2_20240424T174720_DSC09740.JPG,7722,2095,7751,2169,0.583,10bg,Kf,
crop_0041_trinity-2_20250422T181708_Seacliff_DSC01786_conf0.68.jpg,trinity-2_20250422T181708_Seacliff_DSC01786.JPG,5280,4152,5477,4210,0.684,10bg,Kf,
crop_0042_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.78.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,7406,2154,7463,2331,0.780,10bg,B,
crop_0043_trinity-2_20240809T233952_NewBrighton_DSC01418_conf0.65.jpg,trinity-2_20240809T233952_NewBrighton_DSC01418.JPG,6164,3484,6232,3519,0.654,10bg,E,
crop_0044_trinity-2_20240820T233850_NewBrighton_DSC01605_conf0.71.jpg,trinity-2_20240820T233850_NewBrighton_DSC01605.JPG,3690,1347,3749,1452,0.714,10bg,Od,
crop_0045_trinity-2_20241219T193922_Monterey_DSC01580_conf0.70.jpg,trinity-2_20241219T193922_Monterey_DSC01580.JPG,6537,1941,6580,1954,0.704,10bg,B,
crop_0046_trinity-2_20240809T233952_NewBrighton_DSC01612_conf0.69.jpg,trinity-2_20240809T233952_NewBrighton_DSC01612.JPG,6426,2308,6524,2345,0.690,10bg,W,
crop_0047_trinity-2_20240809T233952_NewBrighton_DSC01705_conf0.69.jpg,trinity-2_20240809T233952_NewBrighton_DSC01705.JPG,2310,3871,2409,3944,0.685,10bg,F,
crop_0048_trinity-2_20241021T184730_MossLanding_DSC01708_conf0.83.jpg,trinity-2_20241021T184730_MossLanding_DSC01708.JPG,6189,2586,6259,2660,0.832,10bg,Kf,
crop_0049_trinity-2_20241021T184730_MossLanding_DSC01691_conf0.50.jpg,trinity-2_20241021T184730_MossLanding_DSC01691.JPG,5244,320,5306,376,0.505,10bg,E,
crop_0050_trinity-2_20240808T171312_Davenport_DSC01440_conf0.76.jpg,trinity-2_20240808T171312_Davenport_DSC01440.JPG,7458,1552,7482,1580,0.756,10bg,W,
crop_0051_trinity-2_20230901T183423_DSC04553_conf0.74.jpg,trinity-2_20230901T183423_DSC04553.JPG,6920,2894,6945,2974,0.741,10bg,B,Mola and Bird
crop_0052_trinity-2_20240703T164523_Davenport_DSC01436_conf0.90.jpg,trinity-2_20240703T164523_Davenport_DSC01436.JPG,1152,554,1294,645,0.902,10bg,Kf,
crop_0053_trinity-2_20250509T160658_Davenport_DSC01853_conf0.87.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,1,4155,58,4278,0.875,10bg,F,
crop_0054_trinity-2_20231006T165315_DSC04433_conf0.78.jpg,trinity-2_20231006T165315_DSC04433.JPG,7669,3939,7855,4115,0.779,10bg,Oc,Buoy
crop_0055_trinity-2_20240809T233952_NewBrighton_DSC01690_conf0.50.jpg,trinity-2_20240809T233952_NewBrighton_DSC01690.JPG,3546,4449,3625,4501,0.503,10bg,W,
crop_0056_trinity-2_20250116T191800_Davenport_DSC01772_conf0.71.jpg,trinity-2_20250116T191800_Davenport_DSC01772.JPG,1324,2877,1490,3010,0.710,10bg,Kf,
crop_0057_trinity-2_20241021T184730_MossLanding_DSC01674_conf0.74.jpg,trinity-2_20241021T184730_MossLanding_DSC01674.JPG,5542,692,5623,722,0.740,10bg,B,
crop_0058_trinity-2_20240703T164523_Davenport_DSC01436_conf0.62.jpg,trinity-2_20240703T164523_Davenport_DSC01436.JPG,6229,4152,6328,4217,0.617,10bg,Kf,
crop_0059_trinity-2_20250520T160528_Seacliff_DSC01501_conf0.82.jpg,trinity-2_20250520T160528_Seacliff_DSC01501.JPG,4844,1654,4894,1768,0.821,10bg,B,
crop_0060_trinity-2_20240618T152524_NewBrighton_DSC00858_conf0.71.jpg,trinity-2_20240618T152524_NewBrighton_DSC00858.JPG,6228,783,6269,868,0.705,10bg,Kf,
crop_0061_trinity-2_20230901T183423_DSC04350_conf0.87.jpg,trinity-2_20230901T183423_DSC04350.JPG,1703,872,1757,927,0.870,10bg,B,
crop_0062_trinity-2_20240618T152524_NewBrighton_DSC00947_conf0.76.jpg,trinity-2_20240618T152524_NewBrighton_DSC00947.JPG,3239,2200,3309,2341,0.765,10bg,B,
crop_0063_trinity-2_20241021T184730_MossLanding_DSC01704_conf0.53.jpg,trinity-2_20241021T184730_MossLanding_DSC01704.JPG,1238,472,1258,541,0.534,10bg,B,
crop_0064_trinity-2_20240605T152806_NewBrighton_DSC00865_conf0.77.jpg,trinity-2_20240605T152806_NewBrighton_DSC00865.JPG,1479,692,1570,897,0.765,10bg,Oc,Shark
crop_0065_trinity-2_20240808T171312_Davenport_DSC01440_conf0.51.jpg,trinity-2_20240808T171312_Davenport_DSC01440.JPG,4656,2350,4678,2375,0.513,10bg,W,
crop_0066_trinity-2_20231006T165315_DSC04560_conf0.53.jpg,trinity-2_20231006T165315_DSC04560.JPG,3640,2241,3675,2331,0.526,10bg,Kf,
crop_0067_trinity-2_20241021T184730_MossLanding_DSC01691_conf0.67.jpg,trinity-2_20241021T184730_MossLanding_DSC01691.JPG,1297,3609,1419,3765,0.674,10bg,B,
crop_0068_trinity-2_20240809T233952_NewBrighton_DSC01418_conf0.82.jpg,trinity-2_20240809T233952_NewBrighton_DSC01418.JPG,4528,1780,4638,1858,0.823,10bg,F,
crop_0069_trinity-2_20230901T183423_DSC04444_conf0.69.jpg,trinity-2_20230901T183423_DSC04444.JPG,7325,2645,7350,2669,0.689,10bg,W,
crop_0070_trinity-2_20230901T183423_DSC04593_conf0.53.jpg,trinity-2_20230901T183423_DSC04593.JPG,5501,1928,5569,1950,0.532,10bg,B,
crop_0071_trinity-2_20231006T165315_DSC04540_conf0.82.jpg,trinity-2_20231006T165315_DSC04540.JPG,1417,692,1473,720,0.823,10bg,Oc,Jelly
crop_0072_trinity-2_20240820T233850_NewBrighton_DSC01706_conf0.90.jpg,trinity-2_20240820T233850_NewBrighton_DSC01706.JPG,3919,2422,4089,2512,0.904,10bg,B,
crop_0073_trinity-2_20230901T183423_DSC04364_conf0.68.jpg,trinity-2_20230901T183423_DSC04364.JPG,996,3976,1056,4037,0.680,10bg,B,
crop_0074_trinity-2_20240820T160209_Seymour_DSC01785_conf0.58.jpg,trinity-2_20240820T160209_Seymour_DSC01785.JPG,6149,861,6225,902,0.581,10bg,B,
crop_0075_trinity-2_20240820T160209_Seymour_DSC01345_conf0.68.jpg,trinity-2_20240820T160209_Seymour_DSC01345.JPG,5798,2849,5848,2893,0.680,10bg,Kf,
crop_0076_trinity-2_20230901T183423_DSC04474_conf0.52.jpg,trinity-2_20230901T183423_DSC04474.JPG,310,2079,344,2105,0.516,10bg,W,
crop_0077_trinity-2_20230901T183423_DSC04350_conf0.57.jpg,trinity-2_20230901T183423_DSC04350.JPG,1243,3460,1261,3519,0.568,10bg,B,
crop_0078_trinity-2_20231006T165315_DSC04433_conf0.66.jpg,trinity-2_20231006T165315_DSC04433.JPG,7709,3938,7798,4114,0.656,10bg,Oc,Buoy
crop_0079_trinity-2_20241021T184730_MossLanding_DSC01691_conf0.79.jpg,trinity-2_20241021T184730_MossLanding_DSC01691.JPG,5239,346,5315,380,0.787,10bg,E,Also Oc
crop_0080_trinity-2_20231006T165315_DSC04433_conf0.72.jpg,trinity-2_20231006T165315_DSC04433.JPG,6445,692,6480,713,0.718,10bg,Kf,
crop_0081_trinity-2_20250116T191800_Davenport_DSC01679_conf0.60.jpg,trinity-2_20250116T191800_Davenport_DSC01679.JPG,2492,4867,2629,5117,0.602,10bg,H,Surfboard
crop_0082_trinity-2_20250521T004432_Seacliff_DSC01922_conf0.51.jpg,trinity-2_20250521T004432_Seacliff_DSC01922.JPG,7521,4874,7809,5161,0.505,10bg,W,
crop_0083_trinity-2_20240808T171312_Davenport_DSC01440_conf0.53.jpg,trinity-2_20240808T171312_Davenport_DSC01440.JPG,6839,1506,6870,1536,0.529,10bg,W,
crop_0084_trinity-2_20240820T233850_NewBrighton_DSC01706_conf0.79.jpg,trinity-2_20240820T233850_NewBrighton_DSC01706.JPG,6006,3314,6077,3476,0.788,10bg,B,
crop_0085_trinity-2_20250116T191800_Davenport_DSC01772_conf0.53.jpg,trinity-2_20250116T191800_Davenport_DSC01772.JPG,1730,2880,1753,2959,0.530,10bg,Kf,
crop_0086_trinity-2_20230901T183423_DSC04350_conf0.76.jpg,trinity-2_20230901T183423_DSC04350.JPG,4678,1242,4713,1360,0.762,10bg,B,
crop_0087_trinity-2_20231109T191204_DSC05552_conf0.62.jpg,trinity-2_20231109T191204_DSC05552.JPG,2567,2222,2854,2509,0.621,10bg,G,
crop_0088_trinity-2_20250520T160528_Seacliff_DSC01651_conf0.61.jpg,trinity-2_20250520T160528_Seacliff_DSC01651.JPG,1044,1605,1083,1644,0.614,10bg,W,
crop_0089_trinity-2_20240820T160209_Seymour_DSC01726_conf0.78.jpg,trinity-2_20240820T160209_Seymour_DSC01726.JPG,6575,3093,6661,3255,0.783,10bg,B,
crop_0090_trinity-2_20240809T233952_NewBrighton_DSC01690_conf0.58.jpg,trinity-2_20240809T233952_NewBrighton_DSC01690.JPG,7628,3677,7697,3762,0.582,10bg,W,
crop_0091_trinity-2_20240424T162215_DSC09867_conf0.56.jpg,trinity-2_20240424T162215_DSC09867.JPG,6084,301,6111,330,0.558,10bg,W,
crop_0092_trinity-2_20250520T160528_Seacliff_DSC01770_conf0.70.jpg,trinity-2_20250520T160528_Seacliff_DSC01770.JPG,3441,3002,3498,3052,0.705,10bg,B,
crop_0093_trinity-2_20240820T160209_Seymour_DSC01345_conf0.75.jpg,trinity-2_20240820T160209_Seymour_DSC01345.JPG,6656,2869,6700,2914,0.752,10bg,Od,
crop_0094_trinity-2_20240809T233952_NewBrighton_DSC01418_conf0.84.jpg,trinity-2_20240809T233952_NewBrighton_DSC01418.JPG,5401,2930,5590,2991,0.845,10bg,W,
crop_0095_trinity-2_20240703T153256_Seymour_DSC01266_conf0.88.jpg,trinity-2_20240703T153256_Seymour_DSC01266.JPG,7137,1736,7260,1843,0.877,10bg,Kf,
crop_0096_trinity-2_20230901T183423_DSC04420_conf0.85.jpg,trinity-2_20230901T183423_DSC04420.JPG,3257,1384,3341,1488,0.847,10bg,B,
crop_0097_trinity-2_20240809T233952_NewBrighton_DSC01418_conf0.52.jpg,trinity-2_20240809T233952_NewBrighton_DSC01418.JPG,6869,3706,6927,3787,0.519,10bg,W,
crop_0098_trinity-2_20250319T165348_Davenport_DSC01836_conf0.59.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,2148,1399,2300,1544,0.592,10bg,F,
crop_0099_trinity-2_20250509T160658_Davenport_DSC01853_conf0.78.jpg,trinity-2_20250509T160658_Davenport_DSC01853.JPG,1539,3055,1589,3196,0.783,10bg,B,
crop_0100_trinity-2_20230901T183423_DSC04593_conf0.53.jpg,trinity-2_20230901T183423_DSC04593.JPG,5536,1902,5574,1968,0.533,10bg,B,
crop_0101_trinity-2_20250520T160528_Seacliff_DSC01651_conf0.75.jpg,trinity-2_20250520T160528_Seacliff_DSC01651.JPG,3729,1396,3757,1424,0.750,10bg,W,
crop_0102_trinity-2_20240703T164523_Davenport_DSC01360_conf0.73.jpg,trinity-2_20240703T164523_Davenport_DSC01360.JPG,7765,280,7832,316,0.734,10bg,Kf,
crop_0103_trinity-2_20250319T165348_Davenport_DSC01836_conf0.51.jpg,trinity-2_20250319T165348_Davenport_DSC01836.JPG,2518,5188,2766,5265,0.507,10bg,F,
crop_0104_trinity-2_20231006T165315_DSC04596_conf0.85.jpg,trinity-2_20231006T165315_DSC04596.JPG,1524,192,1624,275,0.849,10bg,B,
crop_0105_trinity-2_20241021T184730_MossLanding_DSC01935_conf0.76.jpg,trinity-2_20241021T184730_MossLanding_DSC01935.JPG,2773,1579,2897,1603,0.762,10bg,B,
crop_0106_trinity-2_20240820T160209_Seymour_DSC01648_conf0.68.jpg,trinity-2_20240820T160209_Seymour_DSC01648.JPG,7147,2768,7200,2811,0.685,10bg,Oc,Otter
crop_0107_trinity-2_20230901T183423_DSC04364_conf0.63.jpg,trinity-2_20230901T183423_DSC04364.JPG,2940,4982,2979,5043,0.628,10bg,B,
crop_0108_trinity-2_20240618T152524_NewBrighton_DSC00858_conf0.74.jpg,trinity-2_20240618T152524_NewBrighton_DSC00858.JPG,7505,71,7539,107,0.744,10bg,Kf,
crop_0109_trinity-2_20240605T163415_Seacliff_DSC01365_conf0.72.jpg,trinity-2_20240605T163415_Seacliff_DSC01365.JPG,2121,1544,2212,1591,0.722,10bg,Kf,
crop_0110_trinity-2_20240809T233952_NewBrighton_DSC01709_conf0.71.jpg,trinity-2_20240809T233952_NewBrighton_DSC01709.JPG,216,1331,300,1445,0.714,10bg,W,
crop_0111_trinity-2_20240702T162557_Seacliff_DSC01425_conf0.83.jpg,trinity-2_20240702T162557_Seacliff_DSC01425.JPG,471,5040,523,5063,0.831,10bg,Od,Kelp?
crop_0112_trinity-2_20240809T233952_NewBrighton_DSC01705_conf0.76.jpg,trinity-2_20240809T233952_NewBrighton_DSC01705.JPG,248,3151,306,3251,0.760,10bg,W,
crop_0113_trinity-2_20240808T171312_Davenport_DSC01348_conf0.75.jpg,trinity-2_20240808T171312_Davenport_DSC01348.JPG,7089,2913,7147,2970,0.749,10bg,Kf,
crop_0114_trinity-2_20231109T191204_DSC05552_conf0.53.jpg,trinity-2_20231109T191204_DSC05552.JPG,1875,4299,2162,4585,0.526,10bg,G,
crop_0115_trinity-2_20240820T233850_NewBrighton_DSC01608_conf0.82.jpg,trinity-2_20240820T233850_NewBrighton_DSC01608.JPG,6228,4152,6254,4248,0.820,10bg,Oc,Shadow
crop_0116_trinity-2_20240809T233952_NewBrighton_DSC01690_conf0.52.jpg,trinity-2_20240809T233952_NewBrighton_DSC01690.JPG,7789,3720,7897,3787,0.519,10bg,W,
crop_0117_trinity-2_20231006T165315_DSC04596_conf0.84.jpg,trinity-2_20231006T165315_DSC04596.JPG,1774,4498,1827,4529,0.842,10bg,Oc,Jelly
crop_0118_trinity-2_20240808T171312_Davenport_DSC01440_conf0.57.jpg,trinity-2_20240808T171312_Davenport_DSC01440.JPG,4533,940,4605,1001,0.567,10bg,Od,And Waves
crop_0119_trinity-2_20241219T193922_Monterey_DSC01580_conf0.89.jpg,trinity-2_20241219T193922_Monterey_DSC01580.JPG,7442,775,7732,873,0.890,10bg,Kf,
crop_0120_trinity-2_20240702T162557_Seacliff_DSC01327_conf0.84.jpg,trinity-2_20240702T162557_Seacliff_DSC01327.JPG,2412,4462,2572,4639,0.835,10bg,Kf,
crop_0121_trinity-2_20241021T184730_MossLanding_DSC01708_conf0.79.jpg,trinity-2_20241021T184730_MossLanding_DSC01708.JPG,5900,1821,5925,1850,0.792,10bg,Kf,
crop_0122_trinity-2_20240809T233952_NewBrighton_DSC01705_conf0.65.jpg,trinity-2_20240809T233952_NewBrighton_DSC01705.JPG,412,4481,509,4548,0.646,10bg,W,
crop_0123_trinity-2_20240703T164523_Davenport_DSC01436_conf0.57.jpg,trinity-2_20240703T164523_Davenport_DSC01436.JPG,7063,4778,7203,4954,0.573,10bg,Od,And Glint
crop_0124_trinity-2_20230901T183423_DSC04593_conf0.75.jpg,trinity-2_20230901T183423_DSC04593.JPG,1910,3460,1944,3504,0.749,10bg,B,
crop_0125_trinity-2_20240809T233952_NewBrighton_DSC01612_conf0.60.jpg,trinity-2_20240809T233952_NewBrighton_DSC01612.JPG,7906,3991,7937,4042,0.600,10bg,W,
crop_0126_trinity-2_20250520T160528_Seacliff_DSC01651_conf0.63.jpg,trinity-2_20250520T160528_Seacliff_DSC01651.JPG,6920,292,6952,349,0.633,10bg,Od,
crop_0127_trinity-2_20250116T191800_Davenport_DSC01772_conf0.65.jpg,trinity-2_20250116T191800_Davenport_DSC01772.JPG,1314,2422,1392,2484,0.651,10bg,F,
crop_0128_trinity-2_20250116T191800_Davenport_DSC01772_conf0.84.jpg,trinity-2_20250116T191800_Davenport_DSC01772.JPG,4071,3727,4114,3763,0.837,10bg,Kf,And Glint
crop_0129_trinity-2_20240820T233850_NewBrighton_DSC01706_conf0.63.jpg,trinity-2_20240820T233850_NewBrighton_DSC01706.JPG,1144,2888,1355,2962,0.631,10bg,H,Boat
crop_0130_trinity-2_20240618T152524_NewBrighton_DSC00947_conf0.84.jpg,trinity-2_20240618T152524_NewBrighton_DSC00947.JPG,3213,2231,3421,2281,0.837,10bg,B,
crop_0131_trinity-2_20231006T165315_DSC04433_conf0.62.jpg,trinity-2_20231006T165315_DSC04433.JPG,4278,1243,4347,1343,0.617,10bg,Kf,
crop_0132_trinity-2_20240809T233952_NewBrighton_DSC01709_conf0.66.jpg,trinity-2_20240809T233952_NewBrighton_DSC01709.JPG,4659,4499,4940,4647,0.658,10bg,G,
crop_0133_trinity-2_20240809T233952_NewBrighton_DSC01418_conf0.72.jpg,trinity-2_20240809T233952_NewBrighton_DSC01418.JPG,1,4542,83,4660,0.725,10bg,Od,Submerged
crop_0134_trinity-2_20240820T233850_NewBrighton_DSC01605_conf0.66.jpg,trinity-2_20240820T233850_NewBrighton_DSC01605.JPG,5739,4461,5766,4605,0.657,10bg,N,
crop_0135_trinity-2_20250521T004432_Seacliff_DSC02025_conf0.57.jpg,trinity-2_20250521T004432_Seacliff_DSC02025.JPG,3663,1037,3681,1112,0.565,10bg,B,
crop_0136_trinity-2_20250509T160658_Davenport_DSC01441_conf0.79.jpg,trinity-2_20250509T160658_Davenport_DSC01441.JPG,212,4508,253,4563,0.793,10bg,Oc,Bright White
crop_0137_trinity-2_20230504T162921_DSC01934_conf0.71.jpg,trinity-2_20230504T162921_DSC01934.JPG,3931,2583,4192,2629,0.707,10bg,Oc,Buoy
crop_0138_trinity-2_20240809T233952_NewBrighton_DSC01387_conf0.62.jpg,trinity-2_20240809T233952_NewBrighton_DSC01387.JPG,693,4854,761,4950,0.616,10bg,W,
crop_0139_trinity-2_20240424T162215_DSC09867_conf0.77.jpg,trinity-2_20240424T162215_DSC09867.JPG,5256,2422,5393,2627,0.768,10bg,Oc,Whale
crop_0140_trinity-2_20240809T233952_NewBrighton_DSC01387_conf0.52.jpg,trinity-2_20240809T233952_NewBrighton_DSC01387.JPG,2817,973,2907,1017,0.515,10bg,W,
crop_0141_trinity-2_20240618T152524_NewBrighton_DSC00858_conf0.77.jpg,trinity-2_20240618T152524_NewBrighton_DSC00858.JPG,5845,1948,5899,2005,0.766,10bg,Kf,
crop_0142_trinity-2_20231006T165315_DSC04560_conf0.91.jpg,trinity-2_20231006T165315_DSC04560.JPG,1159,862,1268,902,0.911,10bg,Kf,
crop_0143_trinity-2_20240809T233952_NewBrighton_DSC01387_conf0.76.jpg,trinity-2_20240809T233952_NewBrighton_DSC01387.JPG,6574,1755,6679,1833,0.762,10bg,Oc,Submerged
crop_0144_trinity-2_20241219T193922_Monterey_DSC01580_conf0.57.jpg,trinity-2_20241219T193922_Monterey_DSC01580.JPG,7435,840,7476,984,0.570,10bg,Kf,
crop_0145_trinity-2_20240808T171312_Davenport_DSC01348_conf0.74.jpg,trinity-2_20240808T171312_Davenport_DSC01348.JPG,2566,3154,2854,3282,0.739,10bg,Oc,Submerged kelp
crop_0146_trinity-2_20230901T183423_DSC04534_conf0.64.jpg,trinity-2_20230901T183423_DSC04534.JPG,3769,537,3788,560,0.635,10bg,W,
crop_0147_trinity-2_20240621T153337_Seymour_DSC01245_conf0.51.jpg,trinity-2_20240621T153337_Seymour_DSC01245.JPG,2491,502,2626,782,0.513,10bg,H,Kayak
crop_0148_trinity-2_20240703T164523_Davenport_DSC01436_conf0.71.jpg,trinity-2_20240703T164523_Davenport_DSC01436.JPG,1307,659,1424,736,0.708,10bg,Kf,
crop_0149_trinity-2_20240605T163415_Seacliff_DSC01365_conf0.88.jpg,trinity-2_20240605T163415_Seacliff_DSC01365.JPG,3344,757,3475,867,0.877,10bg,Oc,Shark
crop_0150_trinity-2_20230901T183423_DSC04364_conf0.51.jpg,trinity-2_20230901T183423_DSC04364.JPG,5713,3806,5785,3853,0.505,10bg,B,
crop_0151_trinity-2_20231006T165315_DSC04560_conf0.54.jpg,trinity-2_20231006T165315_DSC04560.JPG,1184,843,1241,945,0.537,10bg,Kf,
crop_0152_trinity-2_20240809T233952_NewBrighton_DSC01612_conf0.56.jpg,trinity-2_20240809T233952_NewBrighton_DSC01612.JPG,5746,748,5820,850,0.559,10bg,F,
crop_0153_trinity-2_20231006T165315_DSC04471_conf0.51.jpg,trinity-2_20231006T165315_DSC04471.JPG,543,2092,566,2210,0.509,10bg,Kf,
